name,store_id,category,address,tel,options,mapx,mapy,비고
수지상회 강남1호점,1810165759,요리주점,서울 강남구 테헤란로1길 17 2층,0507-1366-6974,,127.0276264,37.499455,
김천재의육회반한연어 신논현본점,38252334,요리주점,서울 강남구 강남대로118길 47 2층,0507-1415-1113,,127.0268206,37.5075029,
요술포차역삼점,37997100,요리주점,서울 강남구 테헤란로19길 5 지하1층,02-564-9939,,127.0334551,37.5003903,
뮤지컬펍넘버스테이지,1412562951,요리주점,서울 강남구 강남대로96길 15 지하1층,0507-1373-5256,,127.0282396,37.5000922,
용용선생 강남역점,1234272605,요리주점,서울 강남구 강남대로96길 17,0507-1395-5369,,127.0284433,37.500054,
아리계곡,1377026954,요리주점,"서울 강남구 테헤란로1길 28-14 지상1층 101,102호",0507-1393-7153,,127.0285452,37.5004105,
밤별 포차 라운지 본점,1047144456,요리주점,"서울 강남구 강남대로102길 13-8 지층, 1층, 2층, 3층",0507-1350-0024,,127.0266905,37.5024674,
느린마을양조장 교대점,1217757642,요리주점,서울 서초구 반포대로28길 56-3 한라빌딩 2층,02-522-6033,,127.0115909,37.4913029,
수타우동 겐 서초점,37797212,"우동,소바",서울 서초구 서초대로 327 키움스쿼어 1층 수타우동겐,02-599-5545,,127.0173841,37.4950331,
우동명가기리야마본진,31068331,"우동,소바",서울 강남구 강남대로84길 23 한라클래식 지하1층,0507-1401-0068,,127.0304175,37.497127,
기소야 삼성동본점1호점,13160787,"우동,소바",서울 강남구 삼성로92길 13 중산빌딩 1층,02-554-7077,,127.0576721,37.5080132,
이나세,1025930600,"우동,소바",서울 강남구 테헤란로 521 파르나스몰 지하 1층 F-15호,02-567-1031,,127.0606206,37.5090271,
송 현대백화점무역센터점,19862179,"우동,소바",서울 강남구 테헤란로 517 현대백화점무역센터점 10F,02-566-0606,,127.0601803,37.5084716,
수타우동 겐,1159445629,"우동,소바",서울 강남구 언주로 415,02-558-4077,,127.0436982,37.5000428,
잇쇼우,106592706,"우동,소바",서울 강남구 선릉로 524 대림아크로텔 109호,0507-1339-2106,,127.0484106,37.5066597,
마초야,37436116,"우동,소바",서울 강남구 역삼로64길 18,0507-1368-9057,,127.0531323,37.4998814,
강남랭겹 강남점,1111316664,"육류,고기요리",서울 강남구 강남대로96길 13,02-555-3399,,127.0280845,37.4999369,
쇠뚜레 선릉점,13150107,"육류,고기요리",서울 강남구 언주로94길 9-5 1층,0507-1336-7692,,127.0430016,37.5047255,
선릉도담,1621023400,"육류,고기요리","서울 강남구 테헤란로47길 8 1층 101호, 102호",0507-1324-9944,,127.0454097,37.5041555,
명인등심 삼성직영점,37349997,"육류,고기요리",서울 강남구 봉은사로86길 30 2층,0507-1423-3306,,127.056935,37.511432,
서호정,13391448,"육류,고기요리",서울 서초구 서초대로48길 44 은혜빌딩 1층,02-523-0010,,127.0119161,37.4909752,
감돈,1163454183,"육류,고기요리",서울 서초구 사임당로 27,0507-1428-2586,,127.0131888,37.4880893,
육통령 교대직영점,150291462,"육류,고기요리",서울 서초구 반포대로20길 69 지온빌딩 1층 육통령,0507-1379-8592,,127.013728,37.488843,
우공뭉티기,1266862507,"육류,고기요리",서울 서초구 서초대로60길 25,0507-1332-5486,,127.0185758,37.4939158,
국고집,1135125794,"육류,고기요리",서울 강남구 선릉로86길 30,02-557-8894,,127.0522422,37.5036843,
동남회관 역삼점,1835404105,"육류,고기요리",서울 강남구 언주로93길 24 1층,0507-1437-3336,,127.040025,37.5034413,
돈꼬레,38407643,"육류,고기요리",서울 강남구 삼성로96길 13 ²층,0507-1420-2882,,127.0569453,37.50898,
유니네 고깃간 강남역점,1115671675,"육류,고기요리",서울 강남구 강남대로98길 12 1층,0507-1345-1806,,127.0276997,37.5006717,
몽갈비,1718782995,"육류,고기요리",서울 강남구 논현로149길 5 1층,0507-1444-0642,,127.0280218,37.5185413,
투뿔나인 교대점,1168385162,"육류,고기요리",서울 서초구 반포대로26길 70 1층,0507-1308-8692,,127.0128929,37.4914137,
교대이층집 삼성점,1211054496,"육류,고기요리","서울 강남구 삼성로96길 9 2, 3층",02-564-8188,,127.0566392,37.5089369,
예술상회 남부터미널 냉동삼겹살,1952539443,"육류,고기요리",서울 서초구 반포대로10길 45 1층,0507-1332-5870,,127.0143276,37.4841562,
팔백집 강남점,1468927994,"육류,고기요리",서울 강남구 봉은사로2길 15 1층,0507-1323-7654,,127.0260135,37.5036358,
수미돈 삼성점,1009371925,"육류,고기요리",서울 강남구 삼성로103길 12 1층,0507-1378-8203,,127.0535965,37.5105035,
그릴640,1408248179,"육류,고기요리",서울 강남구 테헤란로16길 13 동원빌딩 1층,0507-1312-0640,,127.0340199,37.4986769,
삼성집,1315140245,"육류,고기요리",서울 강남구 테헤란로83길 44 성진빌딩 1층,0507-1371-0321,,127.0567714,37.5102393,
청기와타운 선릉점,1043463604,"육류,고기요리",서울 강남구 테헤란로64길 24 Global Takson 빌딩 지하1층,0507-1314-1474,,127.0515276,37.503353,
그릴1492 선릉점,1307702580,"육류,고기요리",서울 강남구 삼성로91길 36 1층,0507-1307-1492,,127.0534203,37.5065928,
돈블랑 서초교대역점,1184563473,"육류,고기요리",서울 서초구 서초대로 351,02-595-9200,,127.019634,37.4957276,
선릉고깃집,1724055144,"육류,고기요리",서울 강남구 삼성로91길 38 1층 선릉고기집,0507-1408-3823,,127.0532264,37.5065434,
감격시대,37128226,"육류,고기요리",서울 서초구 서초대로50길 104 코랜드빌딩,0507-1382-3392,,127.0137584,37.4885934,
냉동고집 삼성점,1711802164,"육류,고기요리",서울 강남구 삼성로 517 1층 104호,0507-1484-5616,,127.0552355,37.5080894,
우리소 삼성점,635085437,"육류,고기요리",서울 강남구 테헤란로84길 25 1층 우리소,0507-1367-0577,,127.059156,37.5055853,
화덕고깃간 역삼본점,1630079053,"육류,고기요리",서울 강남구 테헤란로19길 17,0507-1346-3407,,127.0332433,37.5012053,
그릴진,34665903,"육류,고기요리",서울 서초구 효령로55길 22 그린빌오피스텔 103호,02-582-5995,,127.014656,37.4857611,
동인동 삼성,18466362,"육류,고기요리",서울 강남구 영동대로85길 20-7 1층 동인동,0507-1445-3336,,127.0617278,37.5073863,
딸부자네불백 강남역점,36860663,"육류,고기요리",서울 강남구 봉은사로6길 38 정암빌딩,02-538-9292,,127.0275697,37.5025727,
빨간의자집 강남역점,1114913849,"육류,고기요리",서울 강남구 테헤란로1길 28-13 1층 빨간의자집 강남역점,0507-1376-5351,,127.028463,37.5005788,
사리원 삼성점,36166495,"육류,고기요리",서울 강남구 봉은사로 524 코엑스몰 B1 D108,02-6002-3020,,127.059083,37.5110253,
광화문석갈비 코엑스점,1391098501,"육류,고기요리",서울 강남구 테헤란로87길 22 도심공항터미널 1층,0507-1378-0348,식약처 인증 위생등급 매우우수 음식점,127.0597841,37.5094503,
육랩 강남본점,1945367836,"육류,고기요리",서울 강남구 테헤란로1길 28-6 2층 육랩,02-557-3145,,127.0279973,37.5002366,
교대솥삼구,1492209311,"육류,고기요리",서울 서초구 서초대로50길 76 1층 101호 교대솥삼구,0507-1446-3934,,127.0135998,37.4898005,
예천한우정육타운,1896142627,"육류,고기요리",서울 강남구 삼성로103길 5 1층 예천한우정육타운,0507-1364-7887,,127.0541402,37.5102865,
원조광양불고기 삼성점,13150513,"육류,고기요리",서울 강남구 삼성로 529,02-565-7090,,127.055079,37.5092063,
노랑한상정육식점 삼성본점,1037866290,"육류,고기요리",서울 강남구 삼성로104길 17 1층,0507-1373-1565,,127.0560388,37.5111325,
육성급,1275553707,"육류,고기요리",서울 강남구 테헤란로79길 25 1층,0507-1307-2628,,127.0547157,37.508373,
교대이층집 교대본점,35624097,"육류,고기요리",서울 서초구 서초대로50길 24 청화빌딩 2층,0507-1429-6692,,127.0129575,37.4921113,
백년가,1613617759,"육류,고기요리","서울 강남구 삼성로 571 1층, 2층",0507-1303-3415,,127.0532943,37.5123881,
화기애애,37704319,"육류,고기요리",서울 강남구 강남대로106길 12 화기애애,0507-1315-6177,,127.0265299,37.5028753,
제주탐하리,36220149,"육류,고기요리",서울 강남구 봉은사로26길 21,0507-1426-6062,,127.0338215,37.5057038,
김이정 숯불구이 삼성본점,1166291504,"육류,고기요리",서울 강남구 테헤란로81길 46-5 1층,0507-1318-6342,,127.0564354,37.5099194,
미랑 선릉본점,386982725,"육류,고기요리",서울 강남구 테헤란로51길 10 정다운빌딩 2층,0507-1337-5005,,127.0469996,37.5047811,
푸에르코 삼성,1483235977,"육류,고기요리",서울 강남구 테헤란로87길 35 2층,0507-1401-8296,,127.0579086,37.5101067,
됐소 강남점,36929070,"육류,고기요리",서울 서초구 서초대로78길 36 강남지웰타워 지하층 B01호,0507-1332-8588,,127.028171,37.4947195,
일점사수제돼지갈비 교대역본점,1092254070,"육류,고기요리",서울 서초구 반포대로22길 91 영진빌딩 1층,02-523-5542,,127.0132389,37.4913559,
찌개집1979 선릉본점,1130250530,"육류,고기요리",서울 강남구 선릉로93길 15 1층,0507-1429-0642,,127.0471974,37.505094,
이심전심 언양불고기 본점,1404684391,"육류,고기요리",서울 서초구 서초중앙로22길 18 금혜빌딩,02-585-0600,,127.0149423,37.4931215,
남영동양문 선릉직영점,1535687353,"육류,고기요리",서울 강남구 선릉로76길 24 1층 남영동양문 선릉직영점,02-552-1994,,127.0524835,37.5017348,
먹보소갈비살 대치점,1726717986,"육류,고기요리",서울 강남구 삼성로81길 27 1층 101호 먹보소갈비살 대치점,0507-1410-5392,,127.0554478,37.5039782,
전설의우대갈비 강남직영점,1060344271,"육류,고기요리",서울 강남구 강남대로94길 10 3층 1호,0507-1420-9050,,127.0280661,37.4992031,
상록수 교대점,1102962746,"육류,고기요리","서울 서초구 반포대로28길 65-12 지하1층, 1층",0507-1353-3257,,127.0117614,37.4921792,
탐라도야지,18364648,"육류,고기요리",서울 서초구 서초대로50길 82 정원빌딩,0507-1399-3337,,127.0557318,37.5110739,
청기와타운 교대점,1581362267,"육류,고기요리",서울 서초구 서초대로48길 33 1층,0507-1303-8145,,127.0118833,37.4915093,
교대갈비집,36873890,"육류,고기요리",서울 서초구 반포대로28길 91 대진빌딩 2층,0507-1422-6692,,127.0132066,37.4922388,
우슬 역삼,1547532447,"육류,고기요리",서울 강남구 테헤란로20길 25 3층,0507-1472-1218,,127.0348962,37.4981549,
남산옥,20259836,"육류,고기요리",서울 강남구 테헤란로108길 15,02-552-0809,,127.066202,37.5084613,
김인복의광평 강남직영점,1745222116,"육류,고기요리",서울 서초구 서운로 135,0507-1377-1189,,127.0246069,37.4955476,
돈육지존,1785772528,"육류,고기요리",서울 강남구 테헤란로19길 18 1층 돈육지존,0507-1308-5653,,127.0334401,37.501164,
연탄김평선 강남본점,1077911363,"육류,고기요리",서울 강남구 선릉로90길 64 지상1층,0507-1370-5926,,127.054384,37.5053575,
경복 냉삼 선정릉역본점,1034438046,"육류,고기요리",서울 강남구 언주로108길 12 1층 102호,0507-1395-2441,,127.0405276,37.5082862,
봉우화로,11609540,"육류,고기요리",서울 강남구 봉은사로18길 76 스타 팰리스,0507-1375-8452,,127.0273416,37.5017533,
백운축산 꽃갈비 강남점,1344892155,"육류,고기요리",서울 강남구 강남대로98길 16 파빌리온빌딩 1층,0507-1465-7559,,127.0279994,37.5007672,
딸부자네불백 역삼점,30982229,"육류,고기요리",서울 강남구 테헤란로47길 8,02-563-9275,,127.0454572,37.5042877,
삼성골목집 삼성본점,1416884407,"육류,고기요리",서울 강남구 테헤란로104길 19 2층,0507-1475-1282,,127.0654022,37.5079603,
육전식당 4호점,94725546,"육류,고기요리",서울 강남구 테헤란로8길 11-4 신도빌딩 1층,02-3452-6373,,127.0319447,37.498084,
남영동양문 역삼점,1140268846,"육류,고기요리",서울 강남구 언주로93길 21 1층,02-556-2662,,127.0404108,37.5033766,
외가집,1447938016,"육류,고기요리",서울 강남구 강남대로122길 28 1층 외가집,0507-1477-9970,,127.0252661,37.5083099,
교대이층집 강남역점,1010367000,"육류,고기요리",서울 강남구 강남대로78길 14 2층,0507-1488-7116,,127.0305667,37.4949108,
국제수입식당 본점,1256460481,"육류,고기요리",서울 강남구 논현로79길 62,0507-1434-5477,,127.0339224,37.4962123,
슐미랭삼 선릉점,1977837738,"육류,고기요리",서울 강남구 선릉로100길 32,02-567-3911,,127.0497948,37.5066536,
유미식당 본점,1477237458,"육류,고기요리",서울 강남구 논현로94길 27 유미식당 본점,02-555-1460,,127.038489,37.503013,
바우한우,37269613,"육류,고기요리",서울 강남구 선릉로89길 16 1층 바우한우,0507-1367-0440,,127.0477783,37.5033501,
난장캠프,34249769,"육류,고기요리",서울 강남구 강남대로114길 10 2층,0507-1311-1446,,127.0252376,37.5057412,
압구정화로구이 교대역점,1394374955,"육류,고기요리",서울 서초구 서초대로53길 21 1층,0507-1373-9219,,127.0145035,37.496069,
방이편백육분삼십 교대점,1033062058,"육류,고기요리",서울 서초구 서초중앙로26길 3 1층,0507-1498-0664,,127.0137404,37.4955906,
경복궁 블랙 오크우드점,1231952695,"육류,고기요리",서울 강남구 테헤란로87길 46 오크우드프리미어 호텔 1층 경복궁블랙,02-3466-8383,,127.0579004,37.5111575,
광복집 역삼본점,1143864615,"육류,고기요리",서울 강남구 테헤란로13길 8-3 지하1층,0507-1440-6585,,127.0327304,37.5004565,
냉동고집 역삼점,1442932101,"육류,고기요리",서울 강남구 테헤란로25길 9 201호,0507-1435-9301,,127.0349885,37.5013397,
영동그집,1005495070,"육류,고기요리",서울 강남구 봉은사로1길 42-8,0507-1483-9902,,127.0244451,37.507466,
방이편백 육분삼십 역삼역점,1266322046,"육류,고기요리",서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,0507-1460-1464,,127.0388106,37.501956,
강남수랏간,38274146,"육류,고기요리","서울 강남구 역삼로 410 1층, 2층",02-567-5123,,127.0521301,37.5006492,
송추가마골인어반 강남점,1996160834,"육류,고기요리",서울 강남구 테헤란로 134 포스코타워 역삼 지하 1층,02-554-9290,,127.0337421,37.4995167,
서초동연가 교대점,13198485,"육류,고기요리",서울 서초구 서초대로46길 100,0507-1401-4259,,127.013564,37.4899556,
까사생갈비,593588180,"육류,고기요리",서울 강남구 봉은사로2길 23 . 2층 까사생갈비,0507-1384-5705,,127.0262024,37.5031496,
다이닝갈비 삼성본점,1402276053,"육류,고기요리",서울 강남구 테헤란로81길 62-4 다이닝 갈비,0507-1305-0095,,127.0559742,37.5106222,
서울갈매기 역삼점,1385816735,"육류,고기요리",서울 강남구 언주로108길 16,0507-1362-2211,,127.0406969,37.5083963,
민규 삼성점,1379805770,"육류,고기요리",서울 강남구 봉은사로84길 9 1층 민규 삼성점,0507-1369-0356,,127.0557883,37.512683,
일점사 교대점,1851275899,"육류,고기요리",서울 서초구 반포대로22길 94,02-582-0321,,127.0133221,37.4912112,
한판도,1236412447,"육류,고기요리",서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,0507-1382-3959,,127.032574,37.4984964,
영동가든,1591469976,"육류,고기요리",서울 강남구 봉은사로112길 6 1층 102호,0507-1437-0383,,127.0648905,37.5144928,
명륜진사갈비 강남역삼점,1099894206,"육류,고기요리",서울 강남구 도곡로7길 17 두범빌딩 지하1층,0507-1364-7250,,127.0343472,37.4918132,
